target,feature1,feature2,feature3,feature4
3,319.3692675,287.8747543,-30.37648924,15
4,-595.7645763,455.1143247,512.4426664,19
1,527.2528002,325.612183,-117.2992292,17
0,-212.3621712,437.3569288,290.2098537,10
3,-458.7625242,443.9174967,438.9073892,16
4,17.4219947,381.6861526,152.967812,10
3,57.55350027,280.8146739,76.34639735,11
0,-25.04110995,286.3163355,121.4662117,18
0,971.2559897,426.8396102,-302.4917802,11
5,139.7312621,227.484189,27.51176557,19
3,850.096886,304.7888192,-320.8662782,13
4,-600.8549699,354.7285265,454.9171612,13
3,771.0907155,340.4256637,-247.5777494,17
0,-285.175457,345.185144,275.5108085,13
3,-54.29127755,277.5291344,129.6540557,13
0,-713.0742892,224.0523061,434.626788,11
1,903.8149799,369.1730532,-314.7898678,15
4,-68.0381055,340.2267788,177.4929879,14
4,693.4995958,363.8089483,-165.8808058,18
0,358.4208571,287.5798903,-71.50411577,12
1,-145.433596,210.3686438,141.3220838,11
3,-492.3142639,267.5295503,354.8370965,16
3,-355.8535757,346.7796606,318.8316755,18
5,-579.2633482,298.4164264,403.0040117,10
3,868.6522504,256.9350762,-337.1365617,11
1,-207.9727066,291.2593107,236.5748144,14
1,662.4718687,334.662432,-194.6761542,16
5,-401.0676507,185.0778311,269.2652036,14
1,-174.0269725,436.8160787,280.6088078,10
3,151.9323932,216.4248012,8.912529923,19
5,444.5894007,404.8369413,-32.33023939,14
5,-56.952859,327.5280941,177.2832568,11
1,315.905506,505.4943896,80.88352267,18
5,166.9929854,327.1378064,61.6297613,19
1,230.0485379,325.3103844,47.86371632,18
5,928.5769185,388.5469189,-288.9132725,18
5,302.3104354,380.3645866,8.988623946,19
0,114.3803695,238.1348416,46.33055923,19
3,-175.6923308,146.2083851,153.00639,18
3,163.0874529,383.1506492,101.4286318,15
3,504.857301,369.8356103,-94.37978109,14
4,146.6101368,345.6228193,87.92462961,19
0,-358.8522505,286.3115613,278.5758678,10
4,-33.16593341,381.8715543,187.0092911,18
1,-59.59291577,434.5233915,201.5430899,11
0,-415.8342782,316.3886493,340.1874939,11
3,206.482472,281.5655001,9.299738612,13
0,207.5011975,442.3392759,94.78339618,17
4,132.5401204,441.9391019,132.0368458,15
5,299.4317537,323.8847812,-16.31727442,14
3,599.2059616,469.58344,-98.12176822,17
1,-430.0058697,304.0058409,326.4517738,12
0,174.316647,208.9885879,9.687942991,19
1,-193.2359994,309.2902378,223.3543706,18
0,682.8056846,288.1782959,-225.2306455,16
0,168.0547075,299.4675014,44.13342655,10
4,794.5358343,389.1342722,-232.9056651,11
1,-389.311335,275.4057793,305.0387039,14
1,-369.3175167,250.2227567,292.6265706,15
4,83.85628338,289.8174712,71.67829385,16
3,-110.3378009,308.4026792,152.596548,10
3,373.630503,466.2138521,34.11293119,15
1,468.1164866,467.6003915,-22.93733109,15
1,709.4712741,310.4120326,-232.7011043,11
0,-285.8540122,372.8899817,313.6957873,18
5,-270.8519477,275.3593721,244.8990286,11
3,107.6483577,330.3726573,90.05007654,19
3,-361.6088903,338.4187597,320.1802905,12
4,-117.6855157,428.0183167,250.5004842,13
0,68.61641568,315.3047255,85.81972639,10
1,-816.4642104,387.643199,565.5310707,10
5,-189.359738,384.0339538,273.6977725,15
4,-356.4279916,362.2314083,317.1550196,13
4,276.1428256,348.8656037,21.38150125,14
5,-433.4284229,308.6686541,331.5560648,16
0,-67.89451804,373.5312736,211.0629179,17
0,-198.591424,199.7437302,169.3147377,17
1,-345.2471315,301.4527101,303.3085517,18
3,384.1086282,388.0518382,-36.54330629,12
0,827.9253641,311.5622142,-286.6248653,18
0,-716.1190597,310.2493225,483.4527642,19
0,-264.093155,400.9809017,319.6602939,19
5,196.0160498,345.6390262,22.51200017,13
4,328.2040531,292.666436,-63.19722354,10
4,88.45313692,300.4661073,74.37279631,18
0,342.5546336,279.3920716,-68.23486606,11
1,392.5801233,375.7496718,-31.87679116,18
4,458.9190124,426.6722349,-34.40028088,17
0,324.5574118,399.8482092,13.43512786,13
5,-158.2511024,376.5779909,260.1223109,19
0,130.033572,337.4036704,74.42804012,16
5,-34.39583062,313.0234218,118.7788057,10
3,-33.68064904,540.4028103,260.6788551,15
0,190.0714503,277.5845619,14.86309556,15
0,-417.9658661,340.9129254,349.7894937,10
3,269.3256201,341.5453572,24.62924803,10
1,-273.5740004,205.5780861,210.6674353,15
1,233.6364528,360.8744357,31.16202191,11
0,329.2439105,353.5965523,-16.55362834,14
3,819.9109845,286.4634787,-295.9415162,18
5,-762.2378748,352.0514638,535.6169171,17
0,300.5384654,421.7162014,24.83272536,10
5,-622.2624468,427.6740484,499.7314742,16
0,242.1115506,317.2816278,0.654758399,10
3,229.3693134,328.3284076,24.8845663,17
4,688.4930753,383.76279,-179.0541218,17
3,494.3464339,267.8333303,-121.762561,19
0,214.4098248,379.6098445,70.91146423,13
0,-99.3405524,400.018663,209.5271528,11
4,-417.0748812,291.0188765,323.0617308,15
4,26.15053466,365.3737829,134.2426187,13
4,426.4031627,395.7925625,-33.70818247,17
1,417.697206,320.7797968,-64.33467803,16
4,-868.2998919,371.1580854,610.2846252,11
0,429.7810607,351.4226851,-65.20154485,16
3,229.9629766,469.8023981,88.72639523,12
3,1014.394446,406.9104163,-332.9271671,19
3,-339.2068973,335.8234877,301.4404099,13
4,-296.4654477,301.0555497,260.2923999,10
0,428.4328601,315.9260649,-72.7327316,13
0,-715.8603893,404.2684179,535.7138962,14
1,-623.9820558,298.5715391,431.7691048,16
3,-79.24342675,368.0068505,203.4134642,12
0,215.3820662,300.0856168,16.41983184,16
3,-817.6840156,317.2481771,551.9402992,18
3,-321.1627181,323.6624213,304.8505771,13
0,142.0738016,425.2011537,105.9221501,12
5,128.4133475,416.3353391,130.3564046,19
1,-327.2141833,469.011872,371.0858293,19
4,165.4998722,362.342039,76.31687257,15
4,112.4412924,303.6544756,61.57799687,12
0,-103.666648,351.3736039,205.7799924,14
4,72.33195243,343.9188204,104.1824394,13
3,-171.8718972,349.7160419,225.1766581,13
4,771.8820998,339.7702911,-247.889564,18
0,-1227.587458,331.8352397,736.3650242,15
0,290.6969907,366.9306911,2.635306186,10
3,-437.3269423,378.1897523,359.525079,14
1,475.5397419,399.7037884,-70.85619534,14
3,-309.4304095,335.1925344,299.1802815,16
5,155.8275126,361.7538609,65.25441004,10
4,392.2855528,359.5772584,-37.70841603,17
3,-316.8872884,441.6510429,360.4591792,17
4,736.6484925,327.9944051,-228.6598767,16
1,-351.7118563,342.0818777,313.2577689,18
1,146.3025425,389.6463189,89.67875396,12
3,-114.7931203,348.8331423,199.730369,18
4,-623.8280467,235.0563655,392.5119833,19
4,-556.2458629,175.1837847,333.9030334,16
3,190.4175365,333.2803188,22.82958423,11
3,42.63969155,401.0562859,136.6920817,14
1,-85.45126426,303.2262569,174.3516792,11
0,-132.3707193,386.8768814,239.3668583,15
4,-263.3443676,408.3354758,311.8436249,13
0,164.0160071,291.2797651,33.87330937,19
4,780.0652983,323.2630654,-262.1040963,13
3,155.3541249,437.7611441,117.8877454,12
4,-406.2321122,344.6534924,340.9823705,10
0,397.3152182,208.422756,-124.7976834,18
4,-519.8657915,130.599515,275.868607,11
0,673.2770524,307.9793563,-216.5374516,11
5,-281.8185043,310.5387931,281.2599129,19
4,-202.5963946,320.7977753,231.7878565,15
5,-517.0171075,355.4479896,408.2212456,19
0,-55.59473951,233.7395102,113.432302,11
4,105.4848594,289.6744553,59.58801238,15
0,592.3626305,377.9796278,-152.059256,10
4,-138.2645893,375.3925814,211.8217095,14
0,-127.1327622,350.8816299,193.9251828,16
4,-399.7945181,321.6227285,323.2450331,11
1,89.16315697,317.0811646,61.02345816,11
4,1118.061412,423.4369289,-373.9192602,17
4,209.7157953,256.7765393,-6.822845598,16
1,80.21857514,389.3797268,128.6984722,17
1,364.3238232,273.6376324,-51.55068946,18
4,220.4419992,253.8170368,-23.45345254,13
5,685.99757,263.5347034,-245.3884749,14
0,-9.660549324,438.740284,179.0781655,11
0,581.6201307,351.7982108,-159.9673265,11
4,-650.178416,415.3408726,502.0274364,13
3,-188.0049593,332.6698417,238.0959707,11
1,-23.65501347,290.825693,115.4720199,16
4,694.4373943,331.8824307,-228.9509715,11
4,382.5718758,239.9108081,-99.71722524,11
5,-140.032645,309.9447432,187.1106204,13
1,-69.64170354,367.5884482,188.2017287,17
1,451.6995938,385.6670953,-66.45629836,11
0,-73.13161626,489.175565,265.4385921,19
0,293.9414782,437.4809917,46.36266988,15
5,9.343077014,396.2936183,150.7790839,11
5,-12.2162131,290.7921456,116.5463337,12
5,566.0799171,452.0798549,,10
5,205.0053236,445.3805985,79.67831209,10
1,473.7661898,275.8361088,-142.2655628,16
3,268.3957608,310.6047799,-11.20509143,10
0,829.2471644,341.2925359,-255.4201841,18
0,-104.4274849,253.3068988,157.1817459,18
5,192.744613,314.7582123,22.51470043,15
1,-349.9545125,319.8713683,299.6577922,12
4,42.42235835,350.2676349,125.1886258,13
5,-206.6075884,367.2735273,256.4438606,15
0,-438.4972065,302.5626336,336.277908,14
3,431.7582927,363.5313494,-55.43532584,19
3,274.2182203,410.4566826,25.52664279,11
4,-393.2518123,323.4747979,321.597752,11
3,513.76634,331.9944314,-108.8060005,12
4,486.6776358,427.4649999,-47.79044882,15
0,409.9187907,394.8548848,-21.38096808,17
3,443.6434987,404.2241922,-39.46296119,14
5,40.59952129,212.1131473,72.32874109,17
0,-120.3579548,328.711543,192.1207873,13
3,460.525769,190.6211948,-172.0343832,13
1,71.70211155,368.3423819,130.8236073,18
5,-549.004872,210.4056677,360.2009962,19
0,281.1921859,330.7219265,9.177402311,19
5,384.3907263,305.4317908,-72.84915301,10
1,333.0981651,311.5173584,-32.93438235,11
5,-481.1198303,301.8396654,349.1138369,12
4,0.922436899,326.051298,137.4709283,19
3,-311.308442,348.6186328,309.2994444,18
4,-363.2041507,269.1495351,298.9550487,13
4,921.4287614,372.5596791,-302.904716,15
5,8.830903814,317.536097,115.6706692,16
5,64.50133917,210.1329386,50.83269574,14
1,411.695473,349.7326517,-29.47190716,19
5,321.7932571,295.9096659,-49.45013971,17
4,-259.8656742,319.2868307,259.3062812,10
3,-348.6750588,447.9245247,361.1946049,13
5,295.4296382,428.2632513,34.85239025,18
1,-800.7129363,290.2575026,526.780875,15
1,623.8022143,299.7772226,-174.5952022,19
5,337.1829396,300.9021395,-60.61548866,14
0,491.326327,364.9014988,-86.77253044,15
5,487.6767423,317.2523687,-103.469308,11
0,72.29526428,470.1022498,163.0488457,10
3,-157.6576784,330.3650831,209.0566899,11
0,58.53546575,260.6859192,66.22105085,13
3,510.3518421,267.8595371,-142.3923447,17
1,-69.47393681,304.1004135,147.2644397,11
1,271.5716085,288.9073205,-20.58978296,10
1,-313.6341724,371.7048159,315.2111504,12
5,-62.10548263,370.8294162,202.4784762,19
4,258.8032976,290.5017458,-10.63455846,10
1,104.6058914,320.9682149,99.21636441,16
5,295.498688,291.6298597,-30.08100524,14
4,-243.5931799,374.3802002,278.3049304,12
3,-65.28997123,337.4711002,178.9746732,15
0,-398.3513157,420.4557859,385.7401802,13
0,735.1302295,394.7272415,-208.0227506,11
5,10.27118442,278.3529226,106.8054491,19
5,109.6588133,240.6104794,42.46569659,18
0,-100.9947343,195.8257523,125.0922204,19
1,-107.5305158,387.9130281,215.4854978,14
3,383.6392287,352.7989943,-59.35065169,12
4,444.4446856,382.4333329,-58.68881951,15
4,-744.6077213,326.0113539,489.9447317,10
1,595.7618039,327.6194481,-146.3164354,13
0,71.47533885,285.8456093,89.67207702,16
0,402.3332011,288.7857052,-70.45880885,16
1,237.4077188,342.7184948,22.58330933,16
5,-596.1180845,274.2163588,430.4999994,19
1,-278.0733657,336.387072,266.761298,11
4,-354.5018277,361.6904813,338.4489396,11
3,-120.441303,249.6749255,147.3828026,16
4,1039.165365,460.1364976,-316.8970656,19
1,347.0743414,204.7051784,-111.6023545,11
5,437.2782235,164.7793508,-172.2961063,17
3,257.4104571,301.0905012,-6.214127759,14
3,386.4481659,280.2085132,-85.95963878,11
5,519.7280544,372.2964949,-110.2192651,10
0,406.4794893,285.2931755,-91.85133213,16
5,-107.6563009,391.4648696,240.5458301,11
5,13.9435384,234.223534,78.62743089,12
4,858.2672863,264.7395373,-336.2163056,11
5,325.4392001,367.5335676,-39.78103964,19
5,-172.6612085,256.227801,176.3280527,13
0,444.2087509,377.9180091,-51.25972882,17
3,-116.0286711,383.3600108,218.8975529,19
4,637.4937609,345.3623982,-169.1609858,16
0,277.0146723,393.5780304,30.92617574,10
4,-33.18544339,248.0837918,120.4855464,15
5,-523.0444571,348.564867,400.6234583,11
3,1201.218399,198.553762,-530.4777266,14
0,704.2866499,434.5461686,-171.6970097,10
1,200.6267325,315.9897827,22.8344619,10
3,892.613278,352.3594516,-310.0657015,14
5,228.4301552,322.9792141,29.49913621,12
0,727.0046348,320.7184421,-233.0949815,14
5,753.4907278,289.3695193,-254.909871,19
3,53.49786679,256.178575,75.94731239,12
0,-151.9706538,388.6073537,228.6218774,12
5,-336.3879485,332.1186424,327.2964846,14
4,92.16382114,342.3098207,100.7958287,10
5,-249.3963011,286.1616241,251.0963825,15
5,314.2944293,334.9579868,-31.43970377,14
5,286.8791365,294.4158414,-32.72256436,12
0,-54.63228053,495.2458101,253.7824289,17
4,-371.4066454,431.7882035,383.9608997,18
5,151.1347246,419.4903215,109.7758064,16
4,615.9656247,229.0356236,-210.8738822,16
1,302.4526523,283.3716647,-42.40961014,12
1,-591.439133,360.928981,449.2636718,15
3,231.1609295,377.8714596,51.17636497,11
4,-522.597372,388.7963736,440.2081056,18
5,-462.4153656,362.283104,377.8526165,11
1,-93.14851585,412.5889066,236.9432228,18
4,255.5932225,420.5109392,38.75813988,12
4,223.0811118,311.3980397,31.46465488,18
0,-251.9686758,346.948217,274.6469721,16
4,125.6539053,426.4656659,118.2619697,12
1,684.3975791,366.6493145,-170.6024062,16
5,158.8930844,320.273816,43.05183072,11
4,142.1662813,316.7095841,59.6122855,10
4,-14.85090513,380.6026535,142.2735378,10
0,424.6268635,235.0457168,-125.7228509,18
1,238.7515848,412.252241,62.61141379,18
3,15.50656616,378.6880473,135.9297439,14
4,286.7795387,331.3405867,1.121481676,10
1,-107.499305,361.3387836,215.754867,15
0,-319.7825653,319.6540273,302.7617991,18
0,610.0624195,446.5763882,-94.40055008,18
3,-228.8912978,378.4428482,277.6208472,11
0,-247.4230647,415.7007192,301.1325867,14
5,150.1884671,372.0277264,82.99933451,11
1,-738.8676249,273.9166143,468.0939208,11
4,-117.5259635,383.969292,232.0095154,19
1,90.48577451,285.5056035,101.0175388,18
0,-318.6740178,416.2117214,321.5225535,10
0,-181.6154102,326.4395932,229.7361191,19
1,-239.7491463,379.6102791,273.6445846,10
4,-378.5650975,405.6985289,364.0511013,14
5,258.9314363,366.8633961,13.49908114,15
5,317.596435,347.1800248,-24.23817586,16
4,170.7412864,319.9448544,35.88380038,15
1,-84.01717991,317.7100987,171.6598865,16
0,-6.466595655,137.990719,68.17354955,18
5,205.0536035,314.8940034,20.70596357,17
5,151.9739293,382.2215264,98.86788453,17
1,382.6747961,262.1087006,-81.14660387,17
0,98.80628749,329.2359896,99.72993353,18
4,173.5148291,453.3663068,100.2308638,10
5,-502.3850305,299.1827467,367.2287874,10
5,-598.4565213,309.0102675,435.6161302,10
0,-374.330287,316.1653011,310.2950039,18
4,209.208145,213.5536803,-34.95110225,11
1,-140.9028309,242.4968223,159.8614305,15
4,334.8781759,313.9531088,-44.98952949,10
1,570.2313318,428.0237131,-89.17382375,13
3,142.0541572,339.1531585,81.78145607,15
3,212.9485902,369.5114106,32.73238306,12
1,238.7384273,416.1842766,68.87878375,13
5,-149.0643197,257.7106824,159.2334233,10
5,-271.2076997,251.7430218,232.6863983,16
0,-7.461577917,390.2884352,187.8501821,19
3,233.3430999,310.8864174,-3.581449154,11
0,-175.6345537,299.678946,196.8983889,10
3,-185.5674795,454.4978172,299.6213232,19
1,-127.0575848,244.3966945,154.2751292,11
0,256.1037213,286.9800152,-8.83881714,16
1,187.8589731,210.883621,-16.48326718,12
5,-117.1477212,310.2545824,180.1011521,10
5,419.0460853,420.8211026,-37.33101407,17
4,-264.0049345,275.3034552,226.4788046,10
0,12.11190104,300.295054,112.2262583,15
1,-652.9772671,225.2209423,393.2372685,11
3,-273.4039994,271.1755604,224.8405294,11
4,771.4731283,339.7326628,-230.7339801,15
0,818.8856548,412.6579882,-225.3962766,12
3,276.7330876,411.7704898,40.72731207,12
4,-68.15050909,378.1225468,216.7928179,18
1,463.919483,289.9374532,-110.0744511,19
0,162.588368,467.4379425,122.4166809,19
1,-244.5265287,396.9330359,298.9776598,18
3,23.84592818,304.3689565,139.0529419,17
3,321.9263741,232.478325,-89.54758505,12
0,-62.51376511,248.2505828,131.2091517,19
4,-529.9173285,324.5456643,397.7762204,14
3,308.8688585,279.8919221,-30.0132076,17
5,-386.8666695,292.0375938,311.922822,10
3,1043.295662,408.5115971,-337.6278005,17
0,-213.800898,460.8953883,310.1807758,14
4,204.1207341,220.9882056,-6.093097366,18
1,-115.1480792,374.473995,216.0099667,10
0,-926.0524932,170.5830092,527.3613123,14
3,610.7135363,474.2248626,-85.73296369,17
5,466.1761223,273.7027259,-125.3273115,18
5,54.74587483,365.2193312,141.6893366,16
4,-276.6245017,286.1337684,247.0151061,10
1,-352.2492035,143.3772062,199.3749056,13
3,256.2450254,342.7633361,31.97824364,17
5,-169.4899762,354.3758091,226.3900266,11
1,618.8624432,462.832469,-105.4705281,11
4,244.877146,299.8649162,-2.110181992,19
5,128.7809789,266.7363629,33.14369363,14
0,523.651413,397.3031625,-86.99429561,18
1,-525.8685127,355.7819948,380.9889085,10
5,974.9502279,354.8611537,-356.5932781,11
0,-271.3367526,355.9196744,271.7313537,12
4,699.772953,410.3612852,-159.8184888,18
4,24.97323435,264.8483523,90.2124044,11
0,28.47889474,270.6393215,87.62922298,19
1,454.8606276,342.9514281,-89.25577116,12
5,-129.1371537,226.3942887,143.9570908,14
1,407.2890313,290.9275396,-73.1390471,17
0,102.9879927,348.0926297,91.09989026,16
0,-244.8319175,375.8480532,301.263098,19
4,1296.699539,347.5005326,-513.1235466,13
3,-716.5339215,302.7249812,473.7716159,13
4,247.0442502,322.7365895,9.382268287,18
0,-116.3343514,295.7543762,194.2597629,16
3,657.3281653,405.4730878,-141.641494,10
5,-371.2817129,433.7206331,367.492258,14
4,604.5186748,349.4407533,-151.3070563,15
4,-114.3966084,243.8378149,148.2308134,18
4,232.9468537,421.4839612,71.65199929,19
5,83.72935691,436.1327489,176.2981338,14
4,362.3748697,230.18692,-98.24421591,18
0,138.1482485,325.6371288,67.14286056,15
5,376.8636186,408.4728714,-22.61753098,16
4,726.6987883,369.2016594,-210.4549899,13
4,602.413995,420.3729583,-135.9114854,12
5,1020.511213,384.5186825,-354.8033089,11
5,-463.0060458,371.4335057,402.4260946,14
5,-48.48314084,255.6638982,123.8760763,11
4,-792.8382335,283.0970301,495.8761765,16
1,548.0433443,331.8835089,-149.0342535,11
4,202.1283121,262.0773539,17.66024685,11
0,488.1543013,277.1747619,-122.6569933,17
1,-111.67159,300.2679425,169.5761748,13
4,-440.9533303,370.620128,372.3391033,12
0,285.5919354,201.6160523,-78.25925238,12
3,-137.5343683,257.9987674,177.1313851,11
0,-197.3154473,489.7458201,311.9244786,10
1,-306.5298657,372.3340321,305.4128538,14
3,466.8548241,360.6658604,-56.98138368,19
4,438.9002315,313.8630364,-87.97610951,18
5,72.35817921,235.2776606,69.26853013,13
0,306.3020425,281.156922,-44.45790453,17
4,-524.855793,424.2058846,424.3184682,11
3,-583.2935809,348.8540578,421.2435051,13
5,250.9520604,375.367038,7.482531086,10
1,-152.4613769,279.002834,198.1348959,17
0,-494.2305832,351.8242011,421.4715269,19
3,-468.1343991,321.765812,355.9679898,12
4,686.9097893,456.5415295,-147.9324566,14
4,636.5087414,312.7109884,-184.8828208,17
3,458.5779877,358.589783,-65.74447343,18
5,227.9793813,353.5154386,19.3932144,10
1,-115.6216956,434.9166026,261.945946,12
1,827.2257755,349.9329265,-267.7852975,14
1,103.3198209,280.5664468,52.11498908,13
3,52.88370065,250.2564955,63.76460324,14
3,126.4602969,321.4532104,58.88192609,15
3,-36.09118277,291.0486307,118.2768325,13
3,8.945146665,229.5479413,97.51556476,15
0,-58.6453582,229.62347,118.3001768,13
1,190.0976876,474.3669445,93.64154635,11
3,-339.7832843,322.227414,298.4062245,13
0,256.9402891,346.3269139,-5.080193011,18
0,-282.9128607,334.452542,272.2664493,14
0,193.2550189,338.1644573,47.6118577,17
3,104.6373361,394.6159447,114.0677049,11
4,-170.3768998,321.6176028,224.0924341,17
5,260.5943986,376.22185,50.88549084,18
5,53.96261231,346.9646199,121.0169115,19
4,343.5665642,370.7531425,-9.49564861,15
